Date,Visa_Close
2023-11-10 00:00:00-05:00,244.7935333251953
2023-11-13 00:00:00-05:00,244.2146148681641
2023-11-14 00:00:00-05:00,246.4803924560547
2023-11-15 00:00:00-05:00,247.6482086181641
2023-11-16 00:00:00-05:00,248.10736083984372
2023-11-17 00:00:00-05:00,249.09552001953125
2023-11-20 00:00:00-05:00,249.5047607421875
2023-11-21 00:00:00-05:00,251.7605438232422
2023-11-22 00:00:00-05:00,253.24777221679688
2023-11-24 00:00:00-05:00,253.82669067382807
2023-11-27 00:00:00-05:00,253.6669921875
2023-11-28 00:00:00-05:00,252.4692230224609
2023-11-29 00:00:00-05:00,253.7568206787109
2023-11-30 00:00:00-05:00,256.2022705078125
2023-12-01 00:00:00-05:00,255.9727020263672
2023-12-04 00:00:00-05:00,253.9664306640625
2023-12-05 00:00:00-05:00,254.13612365722656
2023-12-06 00:00:00-05:00,253.81671142578125
2023-12-07 00:00:00-05:00,255.3438720703125
2023-12-08 00:00:00-05:00,255.26402282714844
2023-12-11 00:00:00-05:00,256.04254150390625
2023-12-12 00:00:00-05:00,259.076904296875
2023-12-13 00:00:00-05:00,261.89166259765625
2023-12-14 00:00:00-05:00,258.2484741210937
2023-12-15 00:00:00-05:00,257.5497436523437
2023-12-18 00:00:00-05:00,257.8890991210937
2023-12-19 00:00:00-05:00,259.506103515625
2023-12-20 00:00:00-05:00,256.6314392089844
2023-12-21 00:00:00-05:00,259.05694580078125
2023-12-22 00:00:00-05:00,257.9490051269531
2023-12-26 00:00:00-05:00,258.6776428222656
2023-12-27 00:00:00-05:00,258.44805908203125
2023-12-28 00:00:00-05:00,259.91534423828125
2023-12-29 00:00:00-05:00,259.8654479980469
